年度,總計,臺灣地區,新北市,臺北市,桃園市,臺中市,臺南市,高雄市,宜蘭縣,新竹縣,苗栗縣,彰化縣,南投縣,雲林縣,嘉義縣,屏東縣,臺東縣,花蓮縣,澎湖縣,基隆市,新竹市,嘉義市,金門縣,連江縣
1998,3.440000,3.440000,3.260000,3.040000,3.540000,3.590000,3.420000,3.220000,3.650000,3.940000,4.000000,4.240000,3.780000,3.850000,3.770000,3.760000,3.510000,3.460000,3.350000,3.110000,3.400000,3.400000,2.890000,4.460000
1999,3.380000,3.380000,3.190000,3.000000,3.470000,3.530000,3.370000,3.160000,3.580000,3.860000,3.920000,4.170000,3.680000,3.800000,3.700000,3.700000,3.430000,3.390000,3.290000,3.040000,3.320000,3.380000,2.930000,4.380000
2000,3.330000,3.330000,3.140000,2.980000,3.430000,3.490000,3.320000,3.110000,3.490000,3.790000,3.830000,4.110000,3.590000,3.710000,3.620000,3.650000,3.360000,3.320000,3.240000,3.000000,3.280000,3.340000,2.990000,4.460000
2001,3.290000,3.290000,3.100000,2.940000,3.380000,3.450000,3.290000,3.070000,3.460000,3.740000,3.770000,4.060000,3.540000,3.650000,3.580000,3.610000,3.320000,3.270000,3.260000,2.960000,3.240000,3.300000,3.070000,5.630000
2002,3.250000,3.250000,3.060000,2.910000,3.330000,3.420000,3.250000,3.030000,3.410000,3.670000,3.720000,4.020000,3.490000,3.610000,3.540000,3.570000,3.280000,3.220000,3.230000,2.910000,3.190000,3.250000,3.110000,5.440000
2003,3.210000,3.210000,3.020000,2.870000,3.290000,3.380000,3.210000,2.980000,3.360000,3.610000,3.660000,3.960000,3.430000,3.560000,3.500000,3.520000,3.220000,3.160000,3.180000,2.870000,3.160000,3.190000,3.150000,5.260000
2004,3.160000,3.160000,2.980000,2.840000,3.230000,3.340000,3.160000,2.940000,3.280000,3.540000,3.600000,3.910000,3.380000,3.490000,3.430000,3.460000,3.140000,3.090000,3.130000,2.830000,3.140000,3.130000,2.480000,5.370000
2005,3.120000,3.120000,2.960000,2.800000,3.190000,3.310000,3.130000,2.900000,3.230000,3.470000,3.540000,3.870000,3.340000,3.440000,3.380000,3.420000,3.100000,3.040000,3.110000,2.800000,3.110000,3.090000,2.570000,5.690000
2006,3.090000,3.090000,2.940000,2.800000,3.160000,3.280000,3.100000,2.870000,3.180000,3.410000,3.490000,3.820000,3.300000,3.370000,3.320000,3.370000,3.050000,2.990000,3.060000,2.770000,3.090000,3.050000,2.690000,5.210000
2007,3.060000,3.060000,2.900000,2.770000,3.120000,3.240000,3.060000,2.830000,3.130000,3.360000,3.430000,3.770000,3.250000,3.310000,3.260000,3.330000,3.000000,2.940000,3.030000,2.740000,3.060000,3.000000,2.780000,5.160000
2008,3.010000,3.010000,2.860000,2.740000,3.070000,3.200000,3.020000,2.790000,3.080000,3.290000,3.360000,3.710000,3.190000,3.240000,3.200000,3.280000,2.950000,2.880000,2.970000,2.700000,3.030000,2.940000,2.820000,4.930000
2009,2.960000,2.960000,2.820000,2.690000,3.030000,3.150000,2.970000,2.750000,3.040000,3.240000,3.300000,3.650000,3.140000,3.180000,3.140000,3.210000,2.920000,2.840000,2.900000,2.660000,2.970000,2.900000,2.960000,4.830000
2010,2.920000,2.920000,2.770000,2.660000,2.970000,3.110000,2.930000,2.710000,2.990000,3.180000,3.250000,3.600000,3.080000,3.120000,3.080000,3.150000,2.870000,2.800000,2.830000,2.610000,2.920000,2.860000,3.000000,4.710000
2011,2.880000,2.880000,2.740000,2.650000,2.930000,3.070000,2.900000,2.680000,2.940000,3.130000,3.210000,3.540000,3.030000,3.080000,3.020000,3.100000,2.820000,2.760000,2.770000,2.570000,2.890000,2.830000,3.070000,4.600000
2012,2.850000,2.850000,2.700000,2.630000,2.890000,3.040000,2.870000,2.650000,2.880000,3.070000,3.160000,3.490000,2.980000,3.030000,2.970000,3.060000,2.780000,2.730000,2.730000,2.530000,2.850000,2.800000,3.200000,4.880000
2013,2.820000,2.820000,2.680000,2.620000,2.850000,3.010000,2.840000,2.630000,2.850000,3.030000,3.130000,3.450000,2.950000,2.990000,2.930000,3.020000,2.750000,2.700000,2.700000,2.500000,2.820000,2.770000,3.300000,5.020000
2014,2.800000,2.790000,2.650000,2.600000,2.810000,2.980000,2.820000,2.610000,2.820000,3.000000,3.100000,3.410000,2.920000,2.970000,2.890000,2.990000,2.730000,2.680000,2.680000,2.480000,2.780000,2.760000,3.400000,5.050000
